1820,"Takács 301 Ipari Diagnosztika",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1821,"Molnár 302 PLC Programozó",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1822,"Fekete 303 Mérnöki Iroda Bt.",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1823,"Kelemen 304 Műszaki Tanácsadó",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1824,"Balogh 305 EV - Energetikai Tervező",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1825,"Takács 306 Ipari Diagnosztika",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1826,"Molnár 307 PLC Programozó",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1827,"Fekete 308 Mérnöki Iroda Bt.",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1828,"Kelemen 309 Műszaki Tanácsadó",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1829,"Balogh 310 EV - Energetikai Tervező",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1830,"Takács 311 Ipari Diagnosztika",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1831,"Molnár 312 PLC Programozó",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1832,"Fekete 313 Mérnöki Iroda Bt.",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1833,"Kelemen 314 Műszaki Tanácsadó",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1834,"Balogh 315 EV - Energetikai Tervező",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1835,"Takács 316 Ipari Diagnosztika",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1836,"Molnár 317 PLC Programozó",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1837,"Fekete 318 Mérnöki Iroda Bt.",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1838,"Kelemen 319 Műszaki Tanácsadó",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1839,"Balogh 320 EV - Energetikai Tervező",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1840,"Takács 321 Ipari Diagnosztika",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1841,"Molnár 322 PLC Programozó",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1842,"Fekete 323 Mérnöki Iroda Bt.",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1843,"Kelemen 324 Műszaki Tanácsadó",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1844,"Balogh 325 EV - Energetikai Tervező",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1845,"Takács 326 Ipari Diagnosztika",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1846,"Molnár 327 PLC Programozó",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1847,"Fekete 328 Mérnöki Iroda Bt.",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1848,"Kelemen 329 Műszaki Tanácsadó",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1849,"Balogh 330 EV - Energetikai Tervező",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1850,"Takács 331 Ipari Diagnosztika",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1851,"Molnár 332 PLC Programozó",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1852,"Fekete 333 Mérnöki Iroda Bt.",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1853,"Kelemen 334 Műszaki Tanácsadó",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1854,"Balogh 335 EV - Energetikai Tervező",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1855,"Takács 336 Ipari Diagnosztika",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1856,"Molnár 337 PLC Programozó",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1857,"Fekete 338 Mérnöki Iroda Bt.",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1858,"Kelemen 339 Műszaki Tanácsadó",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1859,"Balogh 340 EV - Energetikai Tervező",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1860,"Takács 341 Ipari Diagnosztika",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1861,"Molnár 342 PLC Programozó",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1862,"Fekete 343 Mérnöki Iroda Bt.",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1863,"Kelemen 344 Műszaki Tanácsadó",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1864,"Balogh 345 EV - Energetikai Tervező",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1865,"Takács 346 Ipari Diagnosztika",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1866,"Molnár 347 PLC Programozó",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1867,"Fekete 348 Mérnöki Iroda Bt.",,"Egyéni Vállalkozó / Kisüzem","Szekszárd, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1868,"Kelemen 349 Műszaki Tanácsadó",,"Egyéni Vállalkozó / Kisüzem","Bonyhád, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1869,"Balogh 350 EV - Energetikai Tervező",,"Egyéni Vállalkozó / Kisüzem","Tolna, HU",,,87,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1870,"Steiner 151 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1871,"Steiner 152 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1872,"Steiner 153 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1873,"Steiner 154 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1874,"Steiner 155 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1875,"Steiner 156 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1876,"Steiner 157 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1877,"Steiner 158 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1878,"Steiner 159 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1879,"Steiner 160 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1880,"Steiner 161 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1881,"Steiner 162 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1882,"Steiner 163 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1883,"Steiner 164 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1884,"Steiner 165 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1885,"Steiner 166 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1886,"Steiner 167 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1887,"Steiner 168 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1888,"Steiner 169 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1889,"Steiner 170 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1890,"Steiner 171 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1891,"Steiner 172 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1892,"Steiner 173 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1893,"Steiner 174 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1894,"Steiner 175 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1895,"Steiner 176 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1896,"Steiner 177 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1897,"Steiner 178 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1898,"Steiner 179 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1899,"Steiner 180 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1900,"Steiner 181 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1901,"Steiner 182 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1902,"Steiner 183 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1903,"Steiner 184 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1904,"Steiner 185 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1905,"Steiner 186 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1906,"Steiner 187 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1907,"Steiner 188 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1908,"Steiner 189 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1909,"Steiner 190 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1910,"Steiner 191 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1911,"Steiner 192 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1912,"Steiner 193 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1913,"Steiner 194 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1914,"Steiner 195 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1915,"Steiner 196 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1916,"Steiner 197 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1917,"Steiner 198 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1918,"Steiner 199 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1919,"Steiner 200 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1920,"Steiner 201 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1921,"Steiner 202 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1922,"Steiner 203 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1923,"Steiner 204 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1924,"Steiner 205 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1925,"Steiner 206 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1926,"Steiner 207 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1927,"Steiner 208 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1928,"Steiner 209 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1929,"Steiner 210 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1930,"Steiner 211 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1931,"Steiner 212 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1932,"Steiner 213 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1933,"Steiner 214 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1934,"Steiner 215 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1935,"Steiner 216 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1936,"Steiner 217 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1937,"Steiner 218 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1938,"Steiner 219 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1939,"Steiner 220 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1940,"Steiner 221 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1941,"Steiner 222 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1942,"Steiner 223 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1943,"Steiner 224 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1944,"Steiner 225 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1945,"Steiner 226 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1946,"Steiner 227 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1947,"Steiner 228 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1948,"Steiner 229 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1949,"Steiner 230 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1950,"Steiner 231 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1951,"Steiner 232 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1952,"Steiner 233 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1953,"Steiner 234 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1954,"Steiner 235 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1955,"Steiner 236 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1956,"Steiner 237 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1957,"Steiner 238 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1958,"Steiner 239 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1959,"Steiner 240 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1960,"Steiner 241 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1961,"Steiner 242 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1962,"Steiner 243 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1963,"Steiner 244 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1964,"Steiner 245 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1965,"Steiner 246 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1966,"Steiner 247 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1967,"Steiner 248 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1968,"Steiner 249 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1969,"Steiner 250 IT-Security Expert",,"Independent Security Consultant","Zug, CH",,,94,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1970,"Wagner 101 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1971,"Wagner 102 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1972,"Wagner 103 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1973,"Wagner 104 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1974,"Wagner 105 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1975,"Wagner 106 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1976,"Wagner 107 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1977,"Wagner 108 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1978,"Wagner 109 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1979,"Wagner 110 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1980,"Wagner 111 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1981,"Wagner 112 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1982,"Wagner 113 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1983,"Wagner 114 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1984,"Wagner 115 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1985,"Wagner 116 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1986,"Wagner 117 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1987,"Wagner 118 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1988,"Wagner 119 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1989,"Wagner 120 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1990,"Wagner 121 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1991,"Wagner 122 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
1992,"Wagner 123 CAD Solutions",,"Freelance Design Engineer","Stuttgart, DE",,,86,Entrep-Batch-02,new,"2026-04-29 20:59:08"
